amount_transferred,mode_of_transaction,date_and_time,account_number,place_of_transaction,merchant,label,amount_before_transaction,amount_after_transaction
136.489535277053,card,2024-01-13 09:28:56,3555045342782313,unknown,"Sankar, Sama and Hans",legitimate,3556.254217085439,3419.764681808386
2026.6602050386543,card,2024-03-11 21:05:05,6533012003497516,unknown,Sahota-Srinivasan,fraud,4452.406684736887,2425.746479698232
600.4975927077027,card,2024-01-15 06:42:41,3531412590283841,unknown,"Chawla, Singhal and Behl",fraud,5145.782726129996,4545.285133422293
1360.7111854656382,card,2024-01-25 12:28:49,2290159074656777,unknown,"Sathe, Varughese and Batta",legitimate,1518.1796122643148,157.46842679867655
1262.4969024788784,card,2024-02-26 20:52:16,3540051022111441,unknown,"Salvi, Krishnan and Sarin",legitimate,2993.722232838538,1731.2253303596594
4684.282643796305,card,2024-02-15 18:34:06,4890799403262881387,unknown,"Chad, Sem and Hora",fraud,8802.967394141559,4118.684750345254
1211.1558024608985,card,2024-02-29 11:34:45,180014400650134,unknown,Gour-Arora,legitimate,4356.317885441653,3145.1620829807543
539.7401642018615,card,2024-03-03 08:04:27,4808671408917205,unknown,Viswanathan PLC,legitimate,5448.360462316876,4908.620298115015
4750.306307911625,card,2024-01-15 00:40:48,180041496836160,unknown,Vaidya-Banerjee,fraud,9473.43577511979,4723.129467208165
1375.4656851252505,card,2024-01-28 14:03:35,4268481670934411056,unknown,Sheth-Mammen,legitimate,2233.478715589419,858.0130304641687
1661.264681243174,card,2024-02-10 01:38:14,371247590374714,unknown,Chopra Group,legitimate,6521.479797249575,4860.215116006401
4604.250089885311,card,2024-02-06 11:57:30,4342174886939,unknown,Vala LLC,legitimate,9332.468671895933,4728.2185820106215
1838.1455980355213,card,2024-01-28 02:20:11,2296311739353910,unknown,Sama-Ramakrishnan,fraud,3712.464213953197,1874.3186159176755
2719.2728180017457,card,2024-01-10 18:33:03,3528677147305579,unknown,Basak Inc,legitimate,7633.84547352962,4914.572655527874
801.0159677967731,card,2024-01-02 10:25:34,4465034629643,unknown,Chand-Magar,legitimate,989.8782878963312,188.862320099558
4762.409894469636,card,2024-01-24 09:46:35,502039825000,unknown,"Dhaliwal, Randhawa and Suresh",legitimate,8069.5551634869935,3307.1452690173574
2800.091915750212,card,2024-01-06 09:32:42,567531178158,unknown,Ramachandran-Butala,legitimate,4138.169459029612,1338.0775432793998
1172.0669392975572,card,2024-02-11 09:52:57,2226741872947893,unknown,Bajwa-Venkataraman,legitimate,1828.0877913082024,656.0208520106451
2543.711612560958,card,2024-03-04 23:41:51,4916224124624561,unknown,"Loyal, Chand and Mani",legitimate,5435.610888030753,2891.8992754697947
1060.4296289300614,card,2024-02-10 05:58:06,3587857119555454,unknown,"Kaur, Garde and Sinha",legitimate,2599.117666774181,1538.6880378441197
4336.387918483896,card,2024-03-04 00:39:54,379050567829732,unknown,Yogi Inc,legitimate,7673.84638410154,3337.458465617644
3840.162466304412,card,2024-02-16 07:05:26,6011596806931003,unknown,Atwal Inc,fraud,6544.667916355369,2704.505450050957
2160.616250361348,card,2024-01-02 16:34:46,4102477769692335,unknown,Date-Sachdev,fraud,4129.637360895559,1969.021110534211
758.0471737032269,card,2024-01-20 05:09:49,4656508381147,unknown,Hayer Ltd,legitimate,1675.3397586645674,917.2925849613404
4130.825585318165,card,2024-02-02 02:05:51,676277372907,unknown,"Shukla, Wable and Kar",fraud,7141.064070704328,3010.238485386162
2038.2489625808405,card,2024-01-07 05:14:38,4663782381932535,unknown,Jain PLC,legitimate,6186.109803663843,4147.860841083003
3116.509482406785,card,2024-01-06 02:20:53,2241178080654857,unknown,Bail PLC,legitimate,6120.531780268098,3004.022297861313
758.0879624703812,card,2024-01-16 23:33:39,676103443351,unknown,Kanda-Butala,fraud,3814.595515781073,3056.507553310692
2262.4212514050805,card,2024-02-09 00:25:31,30155146707506,unknown,"Sachar, Chadha and Rattan",fraud,4826.489698502444,2564.068447097364
2324.4110251251377,card,2024-01-12 01:08:36,4910780440882106,unknown,Varughese Inc,legitimate,4271.729210593313,1947.3181854681752
4176.519190557982,card,2024-03-03 10:44:11,3566159772361840,unknown,Shanker Ltd,legitimate,6469.234818309378,2292.715627751396
3811.830572943645,card,2024-03-09 16:56:00,2268390365101342,unknown,"Bajaj, Sahota and Gala",legitimate,8759.643940972855,4947.81336802921
2508.011820061991,card,2024-02-03 22:50:49,4573987326682859556,unknown,Kale Group,legitimate,6258.857645567388,3750.845825505397
3568.0997926652503,card,2024-01-02 08:17:33,180080356485288,unknown,Kibe-Gera,fraud,5726.591517925423,2158.491725260172
805.3804750092969,card,2024-01-03 18:51:23,4487725745777,unknown,"Sachdev, Rao and Jhaveri",legitimate,3097.289510782354,2291.909035773057
660.4621189158951,card,2024-03-14 18:06:30,3561821620809545,unknown,Deo PLC,legitimate,3163.625837587109,2503.1637186712137
4315.35741694071,card,2024-01-15 02:14:56,4998802563727,unknown,Boase Inc,fraud,7615.335246890987,3299.977829950277
3707.007201542708,card,2024-01-19 10:00:27,213180056673398,unknown,"Lanka, Lal and Dara",legitimate,6042.138790278126,2335.1315887354185
4329.229956666516,card,2024-03-14 21:34:20,6551595491796719,unknown,"Raval, Subramaniam and Krishnan",fraud,7763.26375767834,3434.033801011824
982.8417747781664,card,2024-01-29 20:45:19,3573802061975462,unknown,Dave LLC,legitimate,2635.4889299509277,1652.647155172761
4176.386556415075,card,2024-02-27 02:40:15,503808952579,unknown,Mammen-Dugal,legitimate,6235.478320200484,2059.091763785409
639.3154586532987,card,2024-02-22 20:17:02,4827157059262551,unknown,Chahal PLC,legitimate,4960.940550925496,4321.625092272197
1354.8641928384404,card,2024-01-09 23:44:47,676191178810,unknown,"Shan, Balan and Sodhi",legitimate,3006.1034097991383,1651.2392169606978
2886.6796266679307,card,2024-01-31 03:03:54,6011914203968678,unknown,"Bhatnagar, Chatterjee and Tata",legitimate,7709.218925211189,4822.539298543259
3008.5509082388394,card,2024-03-06 11:53:57,4714066113353620184,unknown,"Bains, Bir and Handa",legitimate,3879.3505936934553,870.7996854546159
4550.551489216996,card,2024-01-13 03:47:25,4688202988184243145,unknown,"Sarin, Bajwa and Dash",legitimate,5766.533769595788,1215.982280378792
2495.9966251011638,card,2024-03-11 02:14:56,4804777288531323,unknown,Ganguly PLC,fraud,4819.7585813681535,2323.76195626699
1493.4631493638192,card,2024-02-21 05:53:08,4463933194963969448,unknown,Tank PLC,legitimate,5482.532692380114,3989.069543016295
3644.5705631548335,card,2024-02-17 22:26:53,379704613620962,unknown,"Deol, Thakkar and Tripathi",legitimate,7305.132196520219,3660.561633365385
1726.3488559228508,card,2024-01-18 03:05:50,4235637861418,unknown,"Shan, Dixit and Kala",legitimate,2606.934283818656,880.585427895805
3467.671943831695,card,2024-02-06 23:20:53,2261866353272523,unknown,Batta-Iyengar,legitimate,4658.730223411201,1191.0582795795062
4827.934411991484,card,2024-03-04 05:46:01,3523803570362557,unknown,Tara-Brar,legitimate,7708.496727355163,2880.562315363679
1385.0782137828005,card,2024-02-23 18:45:12,4756483008852267,unknown,Bakshi Group,legitimate,2867.9502928233283,1482.8720790405278
4374.761346694155,card,2024-01-31 15:15:14,3591469747501712,unknown,"Viswanathan, Srinivasan and Wason",fraud,6492.164715847376,2117.4033691532213
1082.4140588116152,card,2024-01-08 11:58:36,180095964686390,unknown,"Seth, Sridhar and Baral",legitimate,3520.5189944918893,2438.104935680274
2634.4734187382824,card,2024-02-16 16:47:29,2250403580315983,unknown,"Lalla, Chander and Ben",legitimate,5609.760985436802,2975.28756669852
56.564782937195545,card,2024-01-16 17:42:42,213148244692257,unknown,"Atwal, Kumar and Shanker",fraud,1319.3108918891298,1262.7461089519345
2427.769696103197,card,2024-02-26 09:02:41,3515228838979796,unknown,Chanda Inc,fraud,3251.8390124424445,824.069316339248
641.05658456382,card,2024-01-07 07:43:16,30278927636072,unknown,Sibal PLC,legitimate,2639.887889656012,1998.831305092192
4672.177529695777,card,2024-02-03 02:08:36,2231786738597757,unknown,"Agrawal, Mallick and Banik",legitimate,5091.488391725221,419.31086202944425
162.95598600697227,card,2024-01-09 05:10:14,30048365034456,unknown,Lall-Ramakrishnan,fraud,2801.514189750624,2638.558203743652
1554.5428052687755,card,2024-02-01 03:24:22,630473882763,unknown,"Halder, Dey and Lal",fraud,5754.172549851297,4199.629744582521
2060.603336227048,card,2024-01-03 02:42:56,30581348833578,unknown,"Kannan, Tara and Dutt",legitimate,2664.2918767963138,603.6885405692656
1049.07672495499,card,2024-01-10 08:47:31,6574620004528228,unknown,Ray-Upadhyay,legitimate,1621.6020802813398,572.5253553263497
1927.789969326812,card,2024-03-15 18:41:17,4844449448683970,unknown,"Sami, Jain and Bedi",fraud,2338.076785674899,410.2868163480873
3685.310789390615,card,2024-01-16 11:07:11,502059190871,unknown,Zacharia-Krishnan,legitimate,7926.138625302507,4240.827835911892
2033.0598974443835,card,2024-01-10 17:18:55,374522213249643,unknown,Gandhi PLC,legitimate,2445.777323135917,412.71742569153366
1444.138643888958,card,2024-02-25 22:56:35,38343658528427,unknown,"Roy, Yadav and Ravi",legitimate,6361.614200457128,4917.47555656817
171.89279577546296,card,2024-01-06 10:11:42,30088837897080,unknown,Vohra-Garg,legitimate,1969.9659530655915,1798.0731572901286
2401.1175693723576,card,2024-01-19 21:58:07,4648097631198,unknown,Thaman Inc,fraud,4051.640743493317,1650.5231741209595
4488.012618424716,card,2024-03-06 13:46:07,374551244864062,unknown,"Mann, Bath and Majumdar",legitimate,4955.255061388991,467.2424429642752
2590.4184749760284,card,2024-01-21 23:16:48,4138325271549691,unknown,"Gulati, Agate and Jha",legitimate,5522.7681260417285,2932.3496510657
2782.192353729243,card,2024-01-08 07:34:59,2266623964777217,unknown,Kumar and Sons,legitimate,5715.7445933696745,2933.5522396404317
1862.1503929537616,card,2024-02-01 21:41:05,4696557006505424,unknown,Deep-Dani,fraud,4336.241471131574,2474.0910781778125
3783.9873839316674,card,2024-01-18 05:56:33,344147999840774,unknown,"Chatterjee, Tandon and Banik",legitimate,5345.977918538927,1561.9905346072596
420.5388981425388,card,2024-01-24 01:45:04,4907621121971,unknown,"Tata, Balay and Badal",legitimate,2269.757539568991,1849.218641426452
513.8807530206279,card,2024-01-08 00:44:31,3596937157509271,unknown,Borde-Sangha,legitimate,2123.1926874525807,1609.3119344319527
3989.128564168905,card,2024-01-30 07:23:43,676297702968,unknown,"Kakar, Lad and Seth",legitimate,6125.599141488609,2136.4705773197043
2718.194972304505,card,2024-01-29 16:42:21,4298059247467360460,unknown,"Lalla, Malhotra and Mani",fraud,4433.717618655823,1715.5226463513177
1195.017998193765,card,2024-01-20 03:16:46,38571912295306,unknown,"Bail, Gandhi and Jani",legitimate,4575.849424321363,3380.8314261275978
4535.857737006836,card,2024-02-01 15:13:03,30444892852439,unknown,Bakshi Ltd,legitimate,6021.832234019712,1485.974497012876
1480.150787767504,card,2024-03-07 17:04:25,3523176274381268,unknown,Das-Sama,fraud,3240.8335629248304,1760.6827751573264
1888.5522007214677,card,2024-03-03 04:00:52,3516439209638726,unknown,"Ganesan, Dash and Bumb",fraud,4071.497025819316,2182.9448250978485
410.3663908515946,card,2024-03-15 21:10:49,30172404042419,unknown,Dani LLC,fraud,440.1359438633869,29.7695530117922
298.6349560513479,card,2024-01-30 14:03:35,213150373561345,unknown,Jayaraman-Swaminathan,fraud,2764.127001413599,2465.492045362251
72.91152467903761,card,2024-02-21 06:06:06,3531182009381763,unknown,Chaudhari Group,fraud,1359.4523426117814,1286.5408179327435
2059.3063387213115,card,2024-01-26 01:38:39,4328523079912,unknown,Ramesh LLC,legitimate,2349.497104303656,290.1907655823443
1178.6748209224074,card,2024-03-08 02:54:58,3547873816526861,unknown,"Badami, Uppal and Bora",legitimate,5734.671101758733,4555.996280836325
3657.0287012661847,card,2024-01-27 03:00:12,2288049363326881,unknown,Ramakrishnan-Virk,fraud,5275.898183361976,1618.8694820957908
3165.657319762888,card,2024-01-01 03:50:29,4404983989031472,unknown,"Varghese, Krishnan and Sagar",legitimate,5301.822785489682,2136.1654657267945
4849.4070149419385,card,2024-01-02 20:42:12,378622930135632,unknown,Soni Inc,fraud,8987.849375049766,4138.442360107827
1029.1681107784602,card,2024-01-19 22:16:01,180010456903104,unknown,"Saxena, Sani and Bora",legitimate,1871.445074839522,842.2769640610618
2308.3069279663864,card,2024-02-21 14:02:00,378154500145650,unknown,Balay Inc,legitimate,6561.347887777278,4253.040959810891
3401.689111998393,card,2024-02-14 08:32:14,4423694867393314284,unknown,"Devan, Savant and Kakar",legitimate,4617.462472904508,1215.7733609061152
4617.197244859539,card,2024-03-11 12:20:56,4145413845890123183,unknown,Dugal PLC,legitimate,7566.496324019971,2949.2990791604325
3513.516196027825,card,2024-01-23 04:06:11,374213800355569,unknown,Chaudhry-Zacharia,legitimate,6945.051313057054,3431.535117029229
2815.1023215996493,card,2024-02-19 03:56:58,4170738893814,unknown,Kadakia-Sule,legitimate,7341.121911479849,4526.019589880199
2710.157986145435,card,2024-01-05 19:34:16,6011325684373553,unknown,Deo PLC,legitimate,5752.271579619253,3042.113593473818
1461.4755026155967,card,2024-01-14 15:25:41,38452460667750,unknown,Grewal Inc,legitimate,3733.1021908530975,2271.6266882375016
4799.131150095226,card,2024-01-05 21:05:58,30178737700839,unknown,"Bajaj, Deshmukh and Bhargava",legitimate,7664.755218280696,2865.6240681854697
1246.1776376107755,card,2024-02-27 05:41:12,4066764650823,unknown,"Dugal, Bath and Gupta",fraud,2264.5691266843933,1018.3914890736175
1546.5704085400428,card,2024-02-17 20:26:18,4436793337066,unknown,Borah and Sons,fraud,4995.051335947797,3448.4809274077543
4393.792650893726,card,2024-02-27 08:18:14,6011952541050130,unknown,Sarma-Bose,fraud,5336.327404025997,942.5347531322705
3013.389132285248,card,2024-03-07 23:08:33,3516499524879504,unknown,"Yohannan, Dara and Shukla",fraud,5804.054716555749,2790.6655842705018
1523.8938627093746,card,2024-02-15 08:29:33,180031212123050,unknown,Dubey Ltd,legitimate,4765.436132898215,3241.54227018884
3012.416177016121,card,2024-01-15 23:50:53,630429833209,unknown,"Vala, Sundaram and Gokhale",legitimate,7506.346247250816,4493.930070234695
452.1375227086985,card,2024-03-06 14:09:18,4193220352923805350,unknown,Thakur Group,fraud,2708.5847543369946,2256.4472316282963
1242.3574082106418,card,2024-03-05 03:27:11,38516632922366,unknown,Sankaran PLC,legitimate,5121.270208890813,3878.912800680171
2980.9712364270185,card,2024-01-19 19:33:54,3517232372573831,unknown,"Iyer, Rastogi and Kala",fraud,3826.9483730653583,845.9771366383397
4701.748904710538,card,2024-02-14 15:55:52,3594070244069596,unknown,Kapur Group,fraud,5491.169333592325,789.4204288817864
3034.811425909892,card,2024-02-27 03:11:19,6592160906531317,unknown,Agrawal LLC,fraud,5663.553514372343,2628.742088462451
3117.539482166807,card,2024-02-02 06:14:58,6011863953952061,unknown,Swaminathan and Sons,legitimate,6103.279900066222,2985.7404178994148
2308.9537350278947,card,2024-02-06 03:33:09,4523830849023809,unknown,Gulati and Sons,legitimate,5474.335528285106,3165.3817932572115
336.12814058672245,card,2024-01-10 01:10:23,213116702498269,unknown,Walia PLC,fraud,4067.041610285377,3730.913469698654
3772.269898947952,card,2024-01-11 14:37:54,4441805225242,unknown,Bava PLC,fraud,5253.978022876389,1481.7081239284375
992.6592652226076,card,2024-01-13 20:41:33,180033590896083,unknown,Trivedi Inc,legitimate,4109.47179726636,3116.8125320437525
4865.653221582368,card,2024-02-08 19:42:18,3507086107054000,unknown,Sahni-Kari,legitimate,5814.467434405919,948.8142128235504
2044.812391686752,card,2024-02-02 15:42:36,180088341204607,unknown,Gola-Dubey,legitimate,3147.6109598690173,1102.7985681822656
977.3767090050944,card,2024-01-29 19:09:22,6567914693980108,unknown,Iyengar-Borde,legitimate,1323.248061990762,345.8713529856675
4455.252419965272,card,2024-02-07 11:17:36,38668636514994,unknown,Wable-Bhagat,legitimate,8192.785344797536,3737.532924832264
541.9252831375213,card,2024-01-25 11:54:00,60470927660,unknown,"Uppal, Edwin and Deshpande",fraud,3081.820205361585,2539.8949222240635
1716.9879260923783,card,2024-02-11 09:11:45,4819517132018827,unknown,Devan-Master,fraud,2915.5345970341923,1198.546670941814
3894.794241507701,card,2024-01-26 16:39:22,4221284633947955509,unknown,Virk-Sethi,legitimate,6680.42049275215,2785.6262512444487
1639.0419281375196,card,2024-03-08 07:20:19,3517515549798459,unknown,Ramachandran-Kala,fraud,3416.7005193201194,1777.6585911825998
839.2631480526485,card,2024-01-22 18:54:08,371578724927112,unknown,Krish-Yadav,legitimate,5026.9406003960985,4187.67745234345
4187.226942874954,card,2024-01-05 03:39:02,4313051377292401,unknown,"Soman, Kothari and Jayaraman",legitimate,6832.684868043821,2645.4579251688665
3162.867688727298,card,2024-01-06 07:49:25,4621004820194394074,unknown,"Thaker, Gola and Sridhar",fraud,3321.6231957678906,158.75550704059242
2900.77918864307,card,2024-02-23 21:44:56,4607502732132,unknown,Behl LLC,legitimate,7826.404667478368,4925.625478835298
2452.3692737850392,card,2024-01-09 04:54:01,676109672714,unknown,Yadav Group,fraud,2833.118979582351,380.7497057973119
2341.632370077438,card,2024-02-27 06:46:30,348307560718280,unknown,"Grewal, Master and Sanghvi",legitimate,5824.463732688786,3482.831362611348
1198.5320774231654,card,2024-03-16 15:11:49,213119745514209,unknown,Ganesan and Sons,fraud,3390.438715044191,2191.9066376210258
812.4321765733183,card,2024-01-31 10:05:21,2299607892943398,unknown,Dubey-Brahmbhatt,fraud,2066.528031108599,1254.0958545352803
4454.385692754594,card,2024-02-16 00:32:18,2709303255271262,unknown,"Sura, Sandal and Sandal",legitimate,7839.91228272448,3385.526589969886
59.79409552566237,card,2024-01-11 16:08:03,3577291372355588,unknown,Chandran PLC,legitimate,698.0218905135474,638.2277949878851
4978.714915736102,card,2024-01-06 21:23:30,4294065222171498,unknown,"Kata, Dalal and Hora",legitimate,9271.365941033995,4292.651025297893
1442.818410842032,card,2024-03-03 04:39:52,374699483577802,unknown,"Mand, Shah and Tandon",fraud,2703.372220548561,1260.5538097065296
4034.7401278286334,card,2024-01-22 08:14:44,4424457696433111,unknown,"Lal, Khanna and Kannan",fraud,5848.393883164631,1813.6537553359967
3300.958735517443,card,2024-03-04 21:45:24,180001346354152,unknown,"Bajaj, Bahri and Dutta",legitimate,6467.850480675383,3166.89174515794
3939.061263494141,card,2024-02-23 18:09:05,639025537924,unknown,Subramaniam Inc,legitimate,3954.19754816532,15.13628467117951
2590.488141133084,card,2024-03-13 03:38:43,30433630888516,unknown,"Bains, Sahni and Dass",legitimate,4959.503726933531,2369.015585800447
422.0350685960331,card,2024-01-26 03:35:49,3565992138217699,unknown,"Devi, Kohli and Ahuja",legitimate,4894.337186889373,4472.30211829334
3758.3784585640074,card,2024-01-16 12:35:18,4416471951115008,unknown,Venkataraman PLC,fraud,7163.652508519452,3405.274049955445
607.5364746176541,card,2024-01-11 03:42:29,344751528695185,unknown,Sharma-Dhingra,legitimate,2553.1592956614404,1945.6228210437864
3706.43540259348,card,2024-01-10 16:42:41,180006112819809,unknown,Jha Inc,fraud,7011.9532990337975,3305.517896440317
4276.600706083476,card,2024-01-27 13:48:24,30105482877645,unknown,Mangal-Hayer,legitimate,8960.082136351142,4683.481430267666
4144.978001530263,card,2024-02-16 20:05:40,3514590085827122,unknown,Batra LLC,legitimate,5092.12653254182,947.1485310115568
3959.875430930936,card,2024-02-23 06:02:10,6501183991177416,unknown,Goswami and Sons,legitimate,6623.597395035886,2663.7219641049496
3199.6171286559,card,2024-01-20 16:11:20,180070392859182,unknown,Goda-Garg,legitimate,4380.957658909245,1181.3405302533452
3794.34001023369,card,2024-01-26 15:30:42,30585747320475,unknown,Kale-Gandhi,legitimate,8066.920959695505,4272.580949461815
982.9262475024432,card,2024-01-31 08:27:01,4223529263826795,unknown,"Buch, Goswami and Sani",legitimate,4590.967002994244,3608.0407554918
3314.9455562662924,card,2024-03-02 06:35:30,3577331764966103,unknown,Varghese and Sons,legitimate,7322.314398311266,4007.3688420449735
2010.8419301748752,card,2024-03-05 08:11:00,4371915239893959410,unknown,Mander-Varghese,legitimate,6726.471074115774,4715.629143940899
2169.751851025252,card,2024-03-03 19:12:23,676117425063,unknown,"Kulkarni, Sane and Kala",legitimate,3338.972645172338,1169.2207941470865
743.1403986830161,card,2024-02-01 19:26:52,676289079680,unknown,Bhardwaj PLC,legitimate,996.249064546598,253.108665863582
2745.24456161283,card,2024-02-18 15:29:42,4253679253271163293,unknown,Tak-Roy,legitimate,4206.8541252557725,1461.6095636429427
1591.4408057298256,card,2024-03-15 13:52:09,60469645711,unknown,Korpal-Rege,fraud,3593.145955784894,2001.7051500550683
4020.4303248677393,card,2024-02-20 18:56:31,4382889398149779,unknown,Venkataraman-Venkatesh,legitimate,7149.977760165342,3129.547435297603
119.68925590001834,card,2024-03-11 01:26:13,340071524931011,unknown,"Tiwari, Keer and Ghose",legitimate,4110.235022653813,3990.5457667537935
4254.402828180268,card,2024-01-17 11:20:11,3570131019731964,unknown,Bal-Bava,fraud,6009.921235534213,1755.5184073539458
3554.1115651303244,card,2024-02-29 10:17:40,4240355051523736,unknown,Rattan-Dayal,fraud,5926.8615289476,2372.749963817276
1700.2774493144127,card,2024-03-03 04:19:18,4933408829766549883,unknown,Chander Ltd,legitimate,5629.75910658551,3929.481657271098
4368.071978028775,card,2024-01-28 20:47:34,2720943943469201,unknown,Shetty Inc,legitimate,5502.462322409365,1134.390344380589
590.6288409708344,card,2024-02-12 20:58:06,2485005907241490,unknown,"Virk, Sampath and Hayer",legitimate,1684.117161383609,1093.4883204127746
4071.711644835034,card,2024-02-10 05:20:14,343049906858272,unknown,Rao-Dugar,fraud,7021.984264086902,2950.272619251868
2093.7280711667927,card,2024-03-02 18:31:53,2251009837843278,unknown,Salvi-Chauhan,fraud,4279.651655450949,2185.9235842841563
4391.091859020897,card,2024-01-01 06:59:12,377123411266443,unknown,Thaker-Ganesh,fraud,9136.08690616772,4744.995047146822
667.3265795382639,card,2024-01-20 13:49:01,6011495661509923,unknown,Baria PLC,fraud,2458.9089890313085,1791.5824094930445
2709.115969152024,card,2024-03-13 23:16:59,6011408516933479,unknown,"Arya, Bail and Sule",legitimate,6509.29843065112,3800.182461499097
2461.738855241533,card,2024-02-26 00:41:57,577050007431,unknown,"Divan, Gulati and Ben",legitimate,5381.371645127072,2919.632789885539
3449.6589563924244,card,2024-01-10 15:06:34,3512132537032563,unknown,Dugar-Doshi,legitimate,3731.993655221309,282.3346988288845
1156.2842555793263,card,2024-01-18 09:10:18,3529036685192023,unknown,Sawhney and Sons,legitimate,1587.368140146474,431.0838845671476
3160.7804168796984,card,2024-01-27 20:18:06,6553196006452431,unknown,Babu Group,legitimate,4184.5312929477495,1023.7508760680512
1712.82665985452,card,2024-03-05 15:47:48,4490945420016003,unknown,Setty-Sunder,fraud,2437.15824787116,724.3315880166397
4413.381544824432,card,2024-02-09 02:32:06,341455301904342,unknown,"Butala, Sane and Tak",legitimate,6066.9452781502005,1653.5637333257682
4160.16824794211,card,2024-01-19 10:41:39,676366865332,unknown,Wadhwa-Dewan,fraud,7059.322938775574,2899.154690833464
2302.1365907623854,card,2024-01-19 08:41:09,4279140421370552,unknown,Shah-Sahni,legitimate,5317.925680369242,3015.789089606857
1192.2972912841767,card,2024-03-04 01:44:45,3523324954749343,unknown,Krishnamurthy Inc,legitimate,4135.258539246249,2942.961247962072
769.6187874451654,card,2024-01-30 17:59:07,676377262719,unknown,Boase-Hora,legitimate,1366.4858742646045,596.8670868194389
870.8941459623467,card,2024-01-27 13:26:32,4409844455723476128,unknown,"Khare, Andra and Dhingra",legitimate,3876.018946156222,3005.124800193875
1680.597319034489,card,2024-03-12 06:47:44,4715211585091607,unknown,"Guha, Ranganathan and Seshadri",legitimate,3735.23428445284,2054.636965418352
575.0848236827011,card,2024-01-17 20:04:24,6543022985739221,unknown,Rastogi PLC,legitimate,5091.317623293809,4516.232799611108
3355.4673256466185,card,2024-03-01 18:43:21,2710898724590694,unknown,Sami PLC,legitimate,7916.268464224014,4560.801138577395
583.0357554486257,card,2024-02-13 19:44:33,561527208160,unknown,Kumer-Gole,fraud,4426.223150600984,3843.1873951523594
4619.419665425113,card,2024-03-05 10:58:52,675980408180,unknown,Kumar-Taneja,legitimate,8137.924349410241,3518.5046839851284
4366.485303605865,card,2024-02-08 02:58:16,3595990277908403,unknown,"D’Alia, Edwin and Balan",legitimate,4950.099363020056,583.6140594141907
393.2472110889634,card,2024-01-14 20:38:42,4975625091996170,unknown,Shah-Iyengar,legitimate,825.8713269065825,432.62411581761904
2424.5475501756528,card,2024-02-17 23:35:13,4285212627742,unknown,Srivastava-Chopra,legitimate,6630.307667836942,4205.760117661289
3465.736833370169,card,2024-02-26 12:12:21,4460073201484898,unknown,"Bose, Khatri and Behl",fraud,5606.54575749287,2140.808924122701
653.0606386924916,card,2024-02-08 12:09:29,4057096227001513985,unknown,"Dara, Maharaj and Khosla",fraud,2915.3583919452126,2262.297753252721
3590.8128506343,card,2024-02-22 14:39:25,3541473398808245,unknown,Cheema Ltd,fraud,7831.300369799321,4240.487519165021
3388.697986070385,card,2024-01-07 14:06:07,6529191530476973,unknown,Lanka-Seshadri,legitimate,6499.638471783719,3110.9404857133336
937.027003946552,card,2024-01-21 15:36:28,372982929977105,unknown,Dubey-Kanda,legitimate,1842.2691360480596,905.2421321015074
708.7202467910553,card,2024-01-14 07:59:03,36036520568744,unknown,Wali PLC,fraud,1771.6762594379843,1062.9560126469291
3277.9865445078167,card,2024-02-05 19:16:08,571137262747,unknown,Kothari-Guha,legitimate,3319.808617991642,41.822073483825534
4751.684395565804,card,2024-01-16 13:37:27,3540891482005751,unknown,Rau-Bhatti,fraud,8307.928164334213,3556.2437687684087
950.8176226887632,card,2024-02-01 04:26:45,4950777263746534,unknown,Ravi Inc,legitimate,3384.0197985762434,2433.2021758874803
3858.5029394255594,card,2024-01-12 01:51:29,30422062399647,unknown,Karnik PLC,legitimate,8608.822864482347,4750.319925056789
2020.871092038156,card,2024-01-04 21:12:49,5332429889049721,unknown,Chandran-Rege,fraud,5593.794970267013,3572.9238782288576
3274.91983610156,card,2024-01-24 02:51:41,3508267428978015,unknown,Bhalla-Comar,fraud,3799.651613326728,524.7317772251681
3140.371386102483,card,2024-03-06 10:00:03,4885824313325610,unknown,Bhalla-Uppal,legitimate,3956.4632711994377,816.0918850969547
3264.599055131908,card,2024-03-15 02:19:37,36483298923687,unknown,Deshmukh PLC,fraud,5778.205042580705,2513.605987448797
414.9344008958334,card,2024-03-15 13:15:08,36766052741380,unknown,Raj LLC,legitimate,5040.056502522869,4625.122101627036
2702.0615489529328,card,2024-01-03 20:28:43,373140249214464,unknown,Rajagopalan-Kannan,fraud,3945.8444874730026,1243.7829385200698
3513.7090199473287,card,2024-02-23 20:43:40,30353535159971,unknown,Devi and Sons,legitimate,7643.3542274904,4129.645207543072
1776.7821661519197,card,2024-02-11 02:02:11,676242345483,unknown,"Kapadia, Taneja and Saxena",legitimate,3345.0215426289383,1568.2393764770188
590.4953183949735,card,2024-01-27 17:03:10,3552279268850407,unknown,Sekhon and Sons,legitimate,1947.2822942783064,1356.7869758833328
472.2011604263223,card,2024-03-07 22:35:30,4291695707795123,unknown,Dara Group,legitimate,4980.150979585496,4507.949819159174
2962.667674773078,card,2024-03-13 14:39:37,2282196974318082,unknown,"Dhaliwal, Badami and Rastogi",legitimate,3208.4032192156155,245.7355444425375
4099.928099042749,card,2024-01-02 15:21:13,213114079591261,unknown,"Mani, Sethi and Sodhi",legitimate,7407.025882324629,3307.0977832818808
3461.3617028140425,card,2024-02-20 13:23:12,4632676539469101,unknown,"Vig, Gopal and Sha",legitimate,3686.767599077346,225.40589626330348
